run_tag,dataset,method,epsilon,seed,classifier,metric_name,metric_value,converged,n_iter,status,fallback_used,n_synth,notes
UNIFIED_FINAL_20260410,pima,tabddpm_single,,3,logistic_regression,f1_macro,0.5632940108892922,True,18,success,,537,
UNIFIED_FINAL_20260410,pima,tabddpm_single,,3,logistic_regression,roc_auc,0.7224074074074075,True,18,success,,537,
UNIFIED_FINAL_20260410,pima,madifft,,3,logistic_regression,accuracy,0.6623376623376623,True,17,success,,537,
UNIFIED_FINAL_20260410,pima,madifft,,3,logistic_regression,f1_macro,0.5609649122807017,True,17,success,,537,
UNIFIED_FINAL_20260410,pima,madifft,,3,logistic_regression,roc_auc,0.5705555555555556,True,17,success,,537,
UNIFIED_FINAL_20260410,pima,gaussian_copula,,4,logistic_regression,accuracy,0.7077922077922078,True,16,success,,537,
UNIFIED_FINAL_20260410,pima,gaussian_copula,,4,logistic_regression,f1_macro,0.6034334763948498,True,16,success,,537,
UNIFIED_FINAL_20260410,pima,gaussian_copula,,4,logistic_regression,roc_auc,0.762037037037037,True,16,success,,537,
UNIFIED_FINAL_20260410,pima,tvae,,4,logistic_regression,accuracy,0.7012987012987013,True,15,success,,537,
UNIFIED_FINAL_20260410,pima,tvae,,4,logistic_regression,f1_macro,0.6796889130041599,True,15,success,,537,
UNIFIED_FINAL_20260410,pima,tvae,,4,logistic_regression,roc_auc,0.7692592592592592,True,15,success,,537,
UNIFIED_FINAL_20260410,pima,ctgan,,4,logistic_regression,accuracy,0.538961038961039,True,16,success,,537,
UNIFIED_FINAL_20260410,pima,ctgan,,4,logistic_regression,f1_macro,0.499977134494901,True,16,success,,537,
UNIFIED_FINAL_20260410,pima,ctgan,,4,logistic_regression,roc_auc,0.5201851851851851,True,16,success,,537,
